arc_idx,assigned_registration,outbound_assigned_registration,inbound_orig_reg,outbound_orig_reg,tail_swap,aircraft_type,body_type,inbound_ident,outbound_ident,arr,dep,ground_min,is_long_towed,stand
1106,A6-ENB,A6-ENB,A6-ENB,A6-ENB,False,B77W,WB,UAE922,UAE394,2026-07-06T18:00:00+00:00,2026-07-06T23:30:00+00:00,330.0,False,Contact
1108,A6-ENB,A6-ENB,A6-ENB,A6-ENB,False,B77W,WB,UAE395,UAE586,2026-07-08T01:05:00+00:00,2026-07-08T06:35:00+00:00,330.0,False,Contact
1110,A6-ENB,A6-ENB,A6-ENB,A6-ENB,False,B77W,WB,UAE587,UAE394,2026-07-08T18:30:00+00:00,2026-07-08T23:30:00+00:00,300.0,False,Contact
1112,A6-ENB,A6-ENB,A6-ENB,A6-ENB,False,B77W,WB,UAE395,UAE723,2026-07-10T01:05:00+00:00,2026-07-10T06:40:00+00:00,335.0,False,Contact
1114,A6-ENB,A6-ENB,A6-ENB,A6-ENB,False,B77W,WB,UAE724,UAE612,2026-07-10T17:15:00+00:00,2026-07-10T23:20:00+00:00,365.0,False,Contact
1116,A6-ENB,A6-ENB,A6-ENB,A6-ENB,False,B77W,WB,UAE613,UAE809,2026-07-11T07:35:00+00:00,2026-07-11T10:10:00+00:00,155.0,False,Contact
1118,A6-ENB,A6-ENB,A6-ENB,A6-ENB,False,B77W,WB,UAE810,UAE807,2026-07-11T17:15:00+00:00,2026-07-11T21:15:00+00:00,240.0,False,Contact
1120,A6-ENB,A6-ENB,A6-ENB,A6-ENB,False,B77W,WB,UAE808,UAE336,2026-07-12T04:15:00+00:00,2026-07-12T13:00:00+00:00,525.0,False,Contact
1122,A6-ENC,A6-ENC,A6-ENC,A6-ENC,False,B77W,WB,UAE625,UAE925,2026-07-06T07:25:00+00:00,2026-07-06T18:00:00+00:00,635.0,True,Contact
1124,A6-ENC,A6-ENC,A6-ENC,A6-ENC,False,B77W,WB,UAE926,UAE857,2026-07-07T03:10:00+00:00,2026-07-07T10:55:00+00:00,465.0,False,Large
1126,A6-ENC,A6-ENC,A6-ENC,A6-ENC,False,B77W,WB,UAE858,*ENC,2026-07-07T16:25:00+00:00,2026-07-07T17:55:00+00:00,90.0,False,Contact
1127,A6-ENC,A6-ENC,A6-ENC,A6-ENC,False,B77W,WB,*ENC,UAE524,2026-07-08T16:50:00+00:00,2026-07-08T17:50:00+00:00,60.0,False,Contact
1129,A6-ENC,A6-ENC,A6-ENC,A6-ENC,False,B77W,WB,UAE525,UAE618,2026-07-09T02:45:00+00:00,2026-07-09T16:55:00+00:00,850.0,True,Large
1131,A6-ENC,A6-ENC,A6-ENC,A6-ENC,False,B77W,WB,UAE619,UAE139,2026-07-10T00:55:00+00:00,2026-07-10T04:35:00+00:00,220.0,False,Large
1133,A6-ENC,A6-ENC,A6-ENC,A6-ENC,False,B77W,WB,UAE140,UAE356,2026-07-10T20:20:00+00:00,2026-07-11T00:05:00+00:00,225.0,False,Contact
1135,A6-ENC,A6-ENC,A6-ENC,A6-ENC,False,B77W,WB,UAE357,UAE394,2026-07-11T18:30:00+00:00,2026-07-11T23:30:00+00:00,300.0,False,Contact
1138,A6-END,A6-END,A6-END,A6-END,False,B77W,WB,UAE338,UAE600,2026-07-06T21:15:00+00:00,2026-07-07T03:40:00+00:00,385.0,False,Large
1140,A6-END,A6-END,A6-END,A6-END,False,B77W,WB,UAE601,UAE394,2026-07-07T09:20:00+00:00,2026-07-07T23:30:00+00:00,850.0,True,Towed
1142,A6-END,A6-END,A6-END,A6-END,False,B77W,WB,UAE395,UAE837,2026-07-09T01:05:00+00:00,2026-07-09T04:30:00+00:00,205.0,False,Large
1144,A6-END,A6-END,A6-END,A6-END,False,A359,WB,UAE838,UAE608,2026-07-09T08:35:00+00:00,2026-07-09T11:00:00+00:00,145.0,False,Contact
1146,A6-END,A6-END,A6-END,A6-END,False,B77W,WB,UAE609,UAE600,2026-07-09T16:50:00+00:00,2026-07-10T03:40:00+00:00,650.0,True,Large
1148,A6-END,A6-END,A6-END,A6-END,False,B77W,WB,UAE601,UAE542,2026-07-10T09:20:00+00:00,2026-07-10T17:00:00+00:00,460.0,False,Contact
1150,A6-END,A6-END,A6-END,A6-END,False,B77W,WB,UAE543,*END,2026-07-11T02:40:00+00:00,2026-07-11T04:10:00+00:00,90.0,False,Contact
1151,A6-END,A6-END,A6-END,A6-END,False,B77W,WB,*END,UAE586,2026-07-12T05:35:00+00:00,2026-07-12T06:35:00+00:00,60.0,False,Contact
1153,A6-END,A6-END,A6-END,A6-END,False,B77W,WB,UAE587,UAE11,2026-07-12T18:30:00+00:00,2026-07-12T22:35:00+00:00,245.0,False,Contact
1155,A6-ENE,A6-ENE,A6-ENE,A6-ENE,False,B77W,WB,UAE379,UAE516,2026-07-07T19:00:00+00:00,2026-07-08T05:50:00+00:00,650.0,True,Towed
1157,A6-ENE,A6-ENE,A6-ENE,A6-ENE,False,B77W,WB,UAE517,UAE374,2026-07-08T14:25:00+00:00,2026-07-08T18:30:00+00:00,245.0,False,Contact
1159,A6-ENE,A6-ENE,A6-ENE,A6-ENE,False,B77W,WB,UAE375,UAE528,2026-07-09T09:00:00+00:00,2026-07-09T11:00:00+00:00,120.0,False,Contact
1161,A6-ENE,A6-ENE,A6-ENE,A6-ENE,False,B77W,WB,UAE529,UAE544,2026-07-09T20:10:00+00:00,2026-07-09T22:30:00+00:00,140.0,False,Contact
1163,A6-ENE,A6-ENE,A6-ENE,A6-ENE,False,B77W,WB,UAE545,UAE149,2026-07-10T08:20:00+00:00,2026-07-10T10:35:00+00:00,135.0,False,Contact
1165,A6-ENE,A6-ENE,A6-ENE,A6-ENE,False,B77W,WB,UAE150,UAE713,2026-07-11T02:55:00+00:00,2026-07-11T05:25:00+00:00,150.0,False,Large
1169,A6-ENE,A6-ENE,A6-ENE,A6-ENE,False,B77W,WB,UAE714,UAE516,2026-07-12T02:30:00+00:00,2026-07-12T05:50:00+00:00,200.0,False,Contact
1171,A6-ENE,A6-ENE,A6-ENE,A6-ENE,False,B77W,WB,UAE517,UAE344,2026-07-12T14:25:00+00:00,2026-07-12T17:15:00+00:00,170.0,False,Contact
1172,A6-ENF,A6-ENF,A6-ENF,A6-ENF,False,B77W,WB,UAE22,UAE524,2026-07-06T16:10:00+00:00,2026-07-06T17:50:00+00:00,100.0,False,Contact
1174,A6-ENF,A6-ENF,A6-ENF,A6-ENF,False,B77W,WB,UAE525,UAE334,2026-07-07T02:45:00+00:00,2026-07-07T05:10:00+00:00,145.0,False,Contact
1176,A6-ENF,A6-ENF,A6-ENF,A6-ENF,False,B77W,WB,UAE335,UAE336,2026-07-08T00:30:00+00:00,2026-07-08T13:00:00+00:00,750.0,True,Towed
1178,A6-ENF,A6-ENF,A6-ENF,A6-ENF,False,B77W,WB,UAE337,UAE542,2026-07-09T08:15:00+00:00,2026-07-09T17:00:00+00:00,525.0,False,Contact
1180,A6-ENF,A6-ENF,A6-ENF,A6-ENF,False,B77W,WB,UAE543,UAE370,2026-07-10T02:40:00+00:00,2026-07-10T05:00:00+00:00,140.0,False,Contact
1184,A6-ENF,A6-ENF,A6-ENF,A6-ENF,False,B77W,WB,UAE371,UAE139,2026-07-11T02:50:00+00:00,2026-07-11T04:35:00+00:00,105.0,False,Large
1186,A6-ENF,A6-ENF,A6-ENF,A6-ENF,False,B77W,WB,UAE140,UAE11,2026-07-11T20:20:00+00:00,2026-07-11T22:35:00+00:00,135.0,False,Contact
1188,A6-ENF,A6-ENF,A6-ENF,A6-ENF,False,B77W,WB,UAE12,UAE522,2026-07-12T16:00:00+00:00,2026-07-12T17:25:00+00:00,85.0,False,Contact
1191,A6-ENG,A6-ENG,A6-ENG,A6-ENG,False,B77W,WB,UAE315,UAE839,2026-07-07T09:45:00+00:00,2026-07-07T12:00:00+00:00,135.0,False,Contact
1193,A6-ENG,A6-ENG,A6-ENG,A6-ENG,False,A359,WB,UAE840,UAE512,2026-07-07T16:00:00+00:00,2026-07-07T17:30:00+00:00,90.0,False,Contact
1195,A6-ENG,A6-ENG,A6-ENG,A6-ENG,False,B77W,WB,UAE513,UAE179,2026-07-08T02:25:00+00:00,2026-07-08T03:55:00+00:00,90.0,False,Large
1197,A6-ENG,A6-ENG,A6-ENG,A6-ENG,False,B77W,WB,UAE180,UAE570,2026-07-08T19:20:00+00:00,2026-07-08T22:05:00+00:00,165.0,False,Contact
1199,A6-ENG,A6-ENG,A6-ENG,A6-ENG,False,B77W,WB,UAE571,UAE149,2026-07-09T09:00:00+00:00,2026-07-09T10:35:00+00:00,95.0,False,Contact
1201,A6-ENG,A6-ENG,A6-ENG,A6-ENG,False,B77W,WB,UAE150,UAE121,2026-07-10T02:55:00+00:00,2026-07-10T09:55:00+00:00,420.0,False,Contact
1203,A6-ENG,A6-ENG,A6-ENG,A6-ENG,False,B77W,WB,UAE122,UAE332,2026-07-10T21:10:00+00:00,2026-07-10T23:10:00+00:00,120.0,False,Contact
1205,A6-ENG,A6-ENG,A6-ENG,A6-ENG,False,B77W,WB,UAE333,UAE570,2026-07-11T19:00:00+00:00,2026-07-11T22:05:00+00:00,185.0,False,Contact
1207,A6-ENG,A6-ENG,A6-ENG,A6-ENG,False,B77W,WB,UAE571,UAE19,2026-07-12T09:00:00+00:00,2026-07-12T10:30:00+00:00,90.0,False,Contact
1210,A6-ENH,A6-ENH,A6-ENH,A6-ENH,False,B77W,WB,UAE587,UAE338,2026-07-06T18:30:00+00:00,2026-07-06T22:55:00+00:00,265.0,False,Contact
1213,A6-ENH,A6-ENH,A6-ENH,A6-ENH,False,B77W,WB,UAE338,UAE356,2026-07-07T21:15:00+00:00,2026-07-08T00:05:00+00:00,170.0,False,Contact
1215,A6-ENH,A6-ENH,A6-ENH,A6-ENH,False,B77W,WB,UAE357,UAE338,2026-07-08T18:30:00+00:00,2026-07-08T22:55:00+00:00,265.0,False,Contact
1218,A6-ENH,A6-ENH,A6-ENH,A6-ENH,False,B77W,WB,UAE338,UAE636,2026-07-09T21:15:00+00:00,2026-07-09T23:20:00+00:00,125.0,False,Contact
1220,A6-ENH,A6-ENH,A6-ENH,A6-ENH,False,B77W,WB,UAE637,UAE839,2026-07-10T07:15:00+00:00,2026-07-10T12:00:00+00:00,285.0,False,Contact
1222,A6-ENH,A6-ENH,A6-ENH,A6-ENH,False,A359,WB,UAE840,UAE524,2026-07-10T16:00:00+00:00,2026-07-10T17:50:00+00:00,110.0,False,Contact
1224,A6-ENH,A6-ENH,A6-ENH,A6-ENH,False,B77W,WB,UAE525,UAE370,2026-07-11T02:45:00+00:00,2026-07-11T05:00:00+00:00,135.0,False,Contact
1228,A6-ENH,A6-ENH,A6-ENH,A6-ENH,False,B77W,WB,UAE371,UAE809,2026-07-12T02:50:00+00:00,2026-07-12T10:10:00+00:00,440.0,False,Contact
1231,A6-ENI,A6-ENI,A6-ENI,A6-ENI,False,B77W,WB,UAE543,UAE370,2026-07-07T02:40:00+00:00,2026-07-07T05:00:00+00:00,140.0,False,Contact
1235,A6-ENI,A6-ENI,A6-ENI,A6-ENI,False,B77W,WB,UAE371,UAE921,2026-07-08T02:50:00+00:00,2026-07-08T08:00:00+00:00,310.0,False,Contact
1237,A6-ENI,A6-ENI,A6-ENI,A6-ENI,False,B77W,WB,UAE922,UAE612,2026-07-08T18:00:00+00:00,2026-07-08T23:20:00+00:00,320.0,False,Contact
1239,A6-ENI,A6-ENI,A6-ENI,A6-ENI,False,B77W,WB,UAE613,UAE524,2026-07-09T07:35:00+00:00,2026-07-09T17:50:00+00:00,615.0,True,Contact
1241,A6-ENI,A6-ENI,A6-ENI,A6-ENI,False,B77W,WB,UAE525,UAE334,2026-07-10T02:45:00+00:00,2026-07-10T05:10:00+00:00,145.0,False,Large
1244,A6-ENI,A6-ENI,A6-ENI,A6-ENI,False,B77W,WB,UAE625,UAE839,2026-07-11T08:20:00+00:00,2026-07-11T12:00:00+00:00,220.0,False,Contact
1246,A6-ENI,A6-ENI,A6-ENI,A6-ENI,False,A359,WB,UAE840,UAE622,2026-07-11T16:00:00+00:00,2026-07-11T17:40:00+00:00,100.0,False,Contact
1248,A6-ENI,A6-ENI,A6-ENI,A6-ENI,False,B77W,WB,UAE623,UAE602,2026-07-12T01:45:00+00:00,2026-07-12T14:00:00+00:00,735.0,True,Towed
1250,A6-ENI,A6-ENI,A6-ENI,A6-ENI,False,B77W,WB,UAE603,UAE394,2026-07-12T20:05:00+00:00,2026-07-12T23:30:00+00:00,205.0,False,Contact
1252,A6-ENJ,A6-ENJ,A6-ENJ,A6-ENJ,False,B77W,WB,UAE517,UAE512,2026-07-06T14:25:00+00:00,2026-07-06T17:30:00+00:00,185.0,False,Contact
1254,A6-ENJ,A6-ENJ,A6-ENJ,A6-ENJ,False,B77W,WB,UAE513,UAE957,2026-07-07T02:25:00+00:00,2026-07-07T05:05:00+00:00,160.0,False,Large
1256,A6-ENJ,A6-ENJ,A6-ENJ,A6-ENJ,False,B77W,WB,UAE958,UAE767,2026-07-07T14:30:00+00:00,2026-07-07T19:20:00+00:00,290.0,False,Contact
1258,A6-ENJ,A6-ENJ,A6-ENJ,A6-ENJ,False,B77W,WB,UAE768,UAE925,2026-07-08T16:15:00+00:00,2026-07-08T18:00:00+00:00,105.0,False,Contact
1260,A6-ENJ,A6-ENJ,A6-ENJ,A6-ENJ,False,B77W,WB,UAE926,UAE532,2026-07-09T03:10:00+00:00,2026-07-09T17:25:00+00:00,855.0,True,Large
1262,A6-ENJ,A6-ENJ,A6-ENJ,A6-ENJ,False,B77W,WB,UAE533,UAE713,2026-07-10T02:50:00+00:00,2026-07-10T05:25:00+00:00,155.0,False,Contact
1266,A6-ENJ,A6-ENJ,A6-ENJ,A6-ENJ,False,B77W,WB,UAE714,UAE725,2026-07-11T02:30:00+00:00,2026-07-11T05:25:00+00:00,175.0,False,Contact
1268,A6-ENJ,A6-ENJ,A6-ENJ,A6-ENJ,False,B77W,WB,UAE726,UAE526,2026-07-11T17:50:00+00:00,2026-07-11T23:10:00+00:00,320.0,False,Contact
1270,A6-ENJ,A6-ENJ,A6-ENJ,A6-ENJ,False,B77W,WB,UAE527,UAE566,2026-07-12T08:25:00+00:00,2026-07-12T09:45:00+00:00,80.0,False,Contact
1272,A6-ENJ,A6-ENJ,A6-ENJ,A6-ENJ,False,B77W,WB,UAE567,UAE717,2026-07-12T19:20:00+00:00,2026-07-12T21:20:00+00:00,120.0,False,Contact
1274,A6-ENK,A6-ENK,A6-ENK,A6-ENK,False,B77W,WB,UAE158,*ENK,2026-07-06T20:30:00+00:00,2026-07-06T22:00:00+00:00,90.0,False,Contact
1275,A6-ENK,A6-ENK,A6-ENK,A6-ENK,False,B77W,WB,*ENK,UAE526,2026-07-07T22:10:00+00:00,2026-07-07T23:10:00+00:00,60.0,False,Contact
1277,A6-ENK,A6-ENK,A6-ENK,A6-ENK,False,B77W,WB,UAE527,UAE19,2026-07-08T08:25:00+00:00,2026-07-08T10:30:00+00:00,125.0,False,Contact
1279,A6-ENK,A6-ENK,A6-ENK,A6-ENK,False,B77W,WB,UAE20,UAE775,2026-07-09T03:40:00+00:00,2026-07-09T06:15:00+00:00,155.0,False,Contact
1281,A6-ENK,A6-ENK,A6-ENK,A6-ENK,False,B77W,WB,UAE776,UAE157,2026-07-10T01:00:00+00:00,2026-07-10T04:45:00+00:00,225.0,False,Large
1283,A6-ENK,A6-ENK,A6-ENK,A6-ENK,False,B77W,WB,UAE158,UAE378,2026-07-10T20:30:00+00:00,2026-07-10T22:30:00+00:00,120.0,False,Contact
1285,A6-ENK,A6-ENK,A6-ENK,A6-ENK,False,B77W,WB,UAE379,*ENK,2026-07-11T19:00:00+00:00,2026-07-11T20:30:00+00:00,90.0,False,Contact
1289,A6-ENL,A6-ENL,A6-ENL,A6-ENL,False,B77W,WB,UAE788,UAE719,2026-07-07T02:15:00+00:00,2026-07-07T06:30:00+00:00,255.0,False,Large
1291,A6-ENL,A6-ENL,A6-ENL,A6-ENL,False,B77W,WB,UAE720,*ENL,2026-07-07T18:40:00+00:00,2026-07-07T20:10:00+00:00,90.0,False,Contact
1292,A6-ENL,A6-ENL,A6-ENL,A6-ENL,False,B77W,WB,*ENL,UAE787,2026-07-10T02:10:00+00:00,2026-07-10T03:10:00+00:00,60.0,False,Contact
1296,A6-ENL,A6-ENL,A6-ENL,A6-ENL,False,B77W,WB,UAE788,UAE516,2026-07-11T02:15:00+00:00,2026-07-11T05:50:00+00:00,215.0,False,Contact
1298,A6-ENL,A6-ENL,A6-ENL,A6-ENL,False,B77W,WB,UAE517,UAE344,2026-07-11T14:25:00+00:00,2026-07-11T17:15:00+00:00,170.0,False,Contact
1300,A6-ENL,A6-ENL,A6-ENL,A6-ENL,False,B77W,WB,UAE345,UAE546,2026-07-12T09:10:00+00:00,2026-07-12T10:50:00+00:00,100.0,False,Contact
1302,A6-ENL,A6-ENL,A6-ENL,A6-ENL,False,B77W,WB,UAE547,UAE526,2026-07-12T20:40:00+00:00,2026-07-12T23:10:00+00:00,150.0,False,Contact
1304,A6-ENN,A6-ENN,A6-ENN,A6-ENN,False,B77W,WB,UAE726,UAE767,2026-07-06T17:50:00+00:00,2026-07-06T19:20:00+00:00,90.0,False,Contact
1306,A6-ENN,A6-ENN,A6-ENN,A6-ENN,False,B77W,WB,UAE768,UAE374,2026-07-07T16:15:00+00:00,2026-07-07T18:30:00+00:00,135.0,False,Contact
1308,A6-ENN,A6-ENN,A6-ENN,A6-ENN,False,B77W,WB,UAE375,UAE602,2026-07-08T09:00:00+00:00,2026-07-08T14:00:00+00:00,300.0,False,Contact
1310,A6-ENN,A6-ENN,A6-ENN,A6-ENN,False,B77W,WB,UAE603,UAE772,2026-07-08T20:05:00+00:00,2026-07-08T23:45:00+00:00,220.0,False,Contact
1312,A6-ENN,A6-ENN,A6-ENN,A6-ENN,False,B77W,WB,UAE773,UAE378,2026-07-09T20:35:00+00:00,2026-07-09T22:30:00+00:00,115.0,False,Contact
1314,A6-ENN,A6-ENN,A6-ENN,A6-ENN,False,B77W,WB,UAE379,UAE775,2026-07-10T19:00:00+00:00,2026-07-11T06:15:00+00:00,675.0,True,Towed
1316,A6-ENN,A6-ENN,A6-ENN,A6-ENN,False,B77W,WB,UAE776,UAE179,2026-07-12T01:00:00+00:00,2026-07-12T03:55:00+00:00,175.0,False,Contact
1319,A6-ENO,A6-ENO,A6-ENO,A6-ENO,False,B77W,WB,UAE930,UAE614,2026-07-06T08:55:00+00:00,2026-07-06T17:05:00+00:00,490.0,False,Contact
1321,A6-ENO,A6-ENO,A6-ENO,A6-ENO,False,B77W,WB,UAE615,UAE179,2026-07-07T01:25:00+00:00,2026-07-07T03:55:00+00:00,150.0,False,Contact
1323,A6-ENO,A6-ENO,A6-ENO,A6-ENO,False,B77W,WB,UAE180,*ENO,2026-07-07T19:20:00+00:00,2026-07-07T20:50:00+00:00,90.0,False,Contact
1324,A6-ENO,A6-ENO,A6-ENO,A6-ENO,False,B77W,WB,*ENO,UAE929,2026-07-08T23:00:00+00:00,2026-07-09T00:00:00+00:00,60.0,False,Contact
1326,A6-ENO,A6-ENO,A6-ENO,A6-ENO,False,B77W,WB,UAE930,UAE336,2026-07-09T08:55:00+00:00,2026-07-09T13:00:00+00:00,245.0,False,Contact
1328,A6-ENO,A6-ENO,A6-ENO,A6-ENO,False,B77W,WB,UAE337,UAE602,2026-07-10T08:15:00+00:00,2026-07-10T14:00:00+00:00,345.0,False,Contact
1330,A6-ENO,A6-ENO,A6-ENO,A6-ENO,False,B77W,WB,UAE603,UAE338,2026-07-10T20:05:00+00:00,2026-07-10T22:55:00+00:00,170.0,False,Contact
1333,A6-ENO,A6-ENO,A6-ENO,A6-ENO,False,B77W,WB,UAE338,UAE21,2026-07-11T21:15:00+00:00,2026-07-11T23:00:00+00:00,105.0,False,Contact
1335,A6-ENO,A6-ENO,A6-ENO,A6-ENO,False,B77W,WB,UAE22,UAE622,2026-07-12T16:10:00+00:00,2026-07-12T17:40:00+00:00,90.0,False,Contact
1337,A6-ENP,A6-ENP,A6-ENP,A6-ENP,False,B77W,WB,UAE768,*ENP,2026-07-06T16:15:00+00:00,2026-07-06T17:45:00+00:00,90.0,False,Contact
1338,A6-ENP,A6-ENP,A6-ENP,A6-ENP,False,B77W,WB,*ENP,UAE717,2026-07-07T20:20:00+00:00,2026-07-07T21:20:00+00:00,60.0,False,Contact
1340,A6-ENP,A6-ENP,A6-ENP,A6-ENP,False,B77W,WB,UAE718,UAE514,2026-07-08T09:15:00+00:00,2026-07-08T11:25:00+00:00,130.0,False,Contact
1342,A6-ENP,A6-ENP,A6-ENP,A6-ENP,False,B77W,WB,UAE515,UAE656,2026-07-08T20:05:00+00:00,2026-07-08T22:30:00+00:00,145.0,False,Contact
1344,A6-ENP,A6-ENP,A6-ENP,A6-ENP,False,B77W,WB,UAE657,UAE19,2026-07-09T08:15:00+00:00,2026-07-09T10:30:00+00:00,135.0,False,Contact
1346,A6-ENP,A6-ENP,A6-ENP,A6-ENP,False,B77W,WB,UAE20,UAE725,2026-07-10T03:40:00+00:00,2026-07-10T05:25:00+00:00,105.0,False,Contact
1348,A6-ENP,A6-ENP,A6-ENP,A6-ENP,False,B77W,WB,UAE726,UAE717,2026-07-10T17:50:00+00:00,2026-07-10T21:20:00+00:00,210.0,False,Contact
1350,A6-ENP,A6-ENP,A6-ENP,A6-ENP,False,B77W,WB,UAE718,UAE314,2026-07-11T09:15:00+00:00,2026-07-11T17:00:00+00:00,465.0,False,Contact
1352,A6-ENP,A6-ENP,A6-ENP,A6-ENP,False,B77W,WB,UAE315,UAE125,2026-07-12T09:45:00+00:00,2026-07-12T11:40:00+00:00,115.0,False,Contact
1355,A6-ENQ,A6-ENQ,A6-ENQ,A6-ENQ,False,B77W,WB,UAE603,UAE957,2026-07-07T20:05:00+00:00,2026-07-08T05:05:00+00:00,540.0,False,Large
1357,A6-ENQ,A6-ENQ,A6-ENQ,A6-ENQ,False,B77W,WB,UAE958,UAE522,2026-07-08T14:30:00+00:00,2026-07-08T17:25:00+00:00,175.0,False,Contact
1359,A6-ENQ,A6-ENQ,A6-ENQ,A6-ENQ,False,B77W,WB,UAE523,UAE713,2026-07-09T03:15:00+00:00,2026-07-09T05:25:00+00:00,130.0,False,Contact
1363,A6-ENQ,A6-ENQ,A6-ENQ,A6-ENQ,False,B77W,WB,UAE714,UAE31,2026-07-10T02:30:00+00:00,2026-07-10T07:25:00+00:00,295.0,False,Large
1365,A6-ENQ,A6-ENQ,A6-ENQ,A6-ENQ,False,B77W,WB,UAE32,UAE707,2026-07-11T01:55:00+00:00,2026-07-11T04:55:00+00:00,180.0,False,Contact
1369,A6-ENQ,A6-ENQ,A6-ENQ,A6-ENQ,False,B77W,WB,UAE708,UAE787,2026-07-12T00:20:00+00:00,2026-07-12T03:10:00+00:00,170.0,False,Contact
1373,A6-ENR,A6-ENR,A6-ENR,A6-ENR,False,B77W,WB,UAE706,UAE95,2026-07-06T08:55:00+00:00,2026-07-06T11:45:00+00:00,170.0,False,Contact
1375,A6-ENR,A6-ENR,A6-ENR,A6-ENR,False,B77W,WB,UAE96,UAE161,2026-07-07T01:50:00+00:00,2026-07-07T03:25:00+00:00,95.0,False,Contact
1377,A6-ENR,A6-ENR,A6-ENR,A6-ENR,False,B77W,WB,UAE162,UAE346,2026-07-07T20:50:00+00:00,2026-07-07T23:10:00+00:00,140.0,False,Contact
1379,A6-ENR,A6-ENR,A6-ENR,A6-ENR,False,B77W,WB,UAE347,*ENR,2026-07-08T18:10:00+00:00,2026-07-08T19:40:00+00:00,90.0,False,Contact
1380,A6-ENR,A6-ENR,A6-ENR,A6-ENR,False,B77W,WB,*ENR,UAE191,2026-07-12T02:25:00+00:00,2026-07-12T03:25:00+00:00,60.0,False,Large
1382,A6-ENR,A6-ENR,A6-ENR,A6-ENR,False,B77W,WB,UAE192,UAE504,2026-07-12T20:55:00+00:00,2026-07-12T23:30:00+00:00,155.0,False,Contact
1384,A6-ENS,A6-ENS,A6-ENS,A6-ENS,False,B77W,WB,UAE381,UAE770,2026-07-07T00:25:00+00:00,2026-07-07T05:10:00+00:00,285.0,False,Contact
1386,A6-ENS,A6-ENS,A6-ENS,A6-ENS,False,B77W,WB,UAE771,UAE185,2026-07-08T01:50:00+00:00,2026-07-08T04:00:00+00:00,130.0,False,Contact
1388,A6-ENS,A6-ENS,A6-ENS,A6-ENS,False,B77W,WB,UAE186,UAE346,2026-07-08T20:45:00+00:00,2026-07-08T23:10:00+00:00,145.0,False,Contact
1390,A6-ENS,A6-ENS,A6-ENS,A6-ENS,False,B77W,WB,UAE347,UAE161,2026-07-09T18:10:00+00:00,2026-07-10T03:25:00+00:00,555.0,False,Large
1392,A6-ENS,A6-ENS,A6-ENS,A6-ENS,False,B77W,WB,UAE162,UAE346,2026-07-10T20:50:00+00:00,2026-07-10T23:10:00+00:00,140.0,False,Contact
1395,A6-ENT,A6-ENT,A6-ENT,A6-ENT,False,B77W,WB,UAE771,UAE109,2026-07-07T01:50:00+00:00,2026-07-07T03:35:00+00:00,105.0,False,Contact
1399,A6-ENT,A6-ENT,A6-ENT,A6-ENT,False,B77W,WB,UAE110,UAE658,2026-07-07T21:10:00+00:00,2026-07-08T00:20:00+00:00,190.0,False,Contact
1401,A6-ENT,A6-ENT,A6-ENT,A6-ENT,False,B77W,WB,UAE659,UAE67,2026-07-08T10:15:00+00:00,2026-07-09T10:15:00+00:00,1440.0,True,Towed
1403,A6-ENT,A6-ENT,A6-ENT,A6-ENT,False,B77W,WB,UAE68,UAE304,2026-07-10T03:15:00+00:00,2026-07-10T05:40:00+00:00,145.0,False,Contact
1405,A6-ENT,A6-ENT,A6-ENT,A6-ENT,False,B77W,WB,UAE305,UAE121,2026-07-11T08:00:00+00:00,2026-07-11T09:55:00+00:00,115.0,False,Contact
1407,A6-ENT,A6-ENT,A6-ENT,A6-ENT,False,B77W,WB,UAE122,UAE504,2026-07-11T21:10:00+00:00,2026-07-11T23:30:00+00:00,140.0,False,Contact
1409,A6-ENT,A6-ENT,A6-ENT,A6-ENT,False,B77W,WB,UAE505,UAE765,2026-07-12T07:45:00+00:00,2026-07-12T10:25:00+00:00,160.0,False,Contact
1411,A6-ENU,A6-ENU,A6-ENU,A6-ENU,False,B77W,WB,UAE307,UAE191,2026-07-07T01:00:00+00:00,2026-07-07T03:25:00+00:00,145.0,False,Contact
1413,A6-ENU,A6-ENU,A6-ENU,A6-ENU,False,B77W,WB,UAE192,UAE504,2026-07-07T20:55:00+00:00,2026-07-07T23:30:00+00:00,155.0,False,Contact
1415,A6-ENU,A6-ENU,A6-ENU,A6-ENU,False,B77W,WB,UAE505,UAE161,2026-07-08T07:45:00+00:00,2026-07-09T03:25:00+00:00,1180.0,True,Large
1417,A6-ENU,A6-ENU,A6-ENU,A6-ENU,False,B77W,WB,UAE162,UAE346,2026-07-09T20:50:00+00:00,2026-07-09T23:10:00+00:00,140.0,False,Contact
1419,A6-ENU,A6-ENU,A6-ENU,A6-ENU,False,B77W,WB,UAE347,UAE765,2026-07-10T18:10:00+00:00,2026-07-11T10:25:00+00:00,975.0,True,Towed
1421,A6-ENU,A6-ENU,A6-ENU,A6-ENU,False,B77W,WB,UAE766,UAE396,2026-07-12T04:20:00+00:00,2026-07-12T06:25:00+00:00,125.0,False,Contact
1426,A6-ENV,A6-ENV,A6-ENV,A6-ENV,False,B77W,WB,UAE708,UAE819,2026-07-06T23:10:00+00:00,2026-07-07T02:45:00+00:00,215.0,False,Contact
1428,A6-ENV,A6-ENV,A6-ENV,A6-ENV,False,B77W,WB,UAE820,UAE47,2026-07-07T08:50:00+00:00,2026-07-07T11:20:00+00:00,150.0,False,Contact
